timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1656547314573,420,UnregisterUser,400,Bad Request,Thread Group 1-157,text,false,,803,213,41,41,https://reqres.in/api/register,420,0,0
1656547314940,53,GetaUser,200,OK,Thread Group 1-182,text,true,,1102,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,53,0,0
1656547314941,54,GetResources,200,OK,Thread Group 1-180,text,true,,1053,172,41,41,https://reqres.in/api/unknown/2,54,0,0
1656547314951,57,getUsersbyPage,200,OK,Thread Group 1-183,text,true,,1845,130,42,42,https://reqres.in/api/users?page=2,57,0,0
1656547314947,61,Usernotfound,404,Not Found,Thread Group 1-181,text,false,,795,171,42,42,https://reqres.in/api/users/23,61,0,0
1656547314592,444,createUser,201,Created,Thread Group 1-172,text,true,,813,233,42,42,https://reqres.in/api/users/2,444,0,0
1656547314831,207,getUsers,200,OK,Thread Group 1-185,text,true,,1815,123,42,42,https://reqres.in/api/users,207,0,153
1656547314987,52,getUsersbyPage,200,OK,Thread Group 1-184,text,true,,1849,130,42,42,https://reqres.in/api/users?page=2,52,0,0
1656547314498,543,See users,200,OK,Thread Group 1-147,text,true,,82225,118,42,42,https://j17lt.csb.app/,411,0,22
1656547314627,419,createUser,201,Created,Thread Group 1-173,text,true,,813,233,41,41,https://reqres.in/api/users/2,419,0,0
1656547314649,398,registerUser,400,Bad Request,Thread Group 1-165,text,false,,807,240,41,41,https://reqres.in/api/login,398,0,0
1656547314994,53,Usernotfound,404,Not Found,Thread Group 1-182,text,false,,797,171,41,41,https://reqres.in/api/users/23,53,0,0
1656547314573,482,See users,200,OK,Thread Group 1-149,text,true,,82184,118,42,42,https://j17lt.csb.app/,394,0,16
